Provinsi,Kab Kota,Kecamatan,Desa,Tanggal,Waktu,Satelit,Confidence,Latitude,Longitude,TN,TX,TAVG,RR,FF_AVG,Confidence_encoded
Kalimantan Barat,KETAPANG,Simpang Hulu,Paoh Concong,12/08/2023,12:27 WIB,NASA-NOAA20,high,-0.70491,11041566.0,,,22.5,32.3,26.6,1
Kalimantan Barat,MELAWI,Tanah Pinoh Barat,Durian Jaya,24/08/2023,13:25 WIB,NASA-MODIS,high,-0.78745,11146664.0,,,24.8,35.2,28.7,1
Kalimantan Barat,SINTANG,Kayan Hulu,Nanga Ungai,05/08/2023,13:16 WIB,NASA-MODIS,high,-0.0447,11213522.0,,,21.8,34.6,27.7,1
Kalimantan Barat,SINTANG,Ketungau Tengah,Panggi Ruguk,17/08/2023,13:27 WIB,NASA-MODIS,high,0.60393,11135294.0,,,23.2,33.8,27.3,1
Kalimantan Barat,SAMBAS,Paloh,Mentibar,29/08/2023,21:52 WIB,NASA-MODIS,high,167456.0,10931097.0,,,24.7,35.6,29.0,1
Kalimantan Utara,BULUNGAN,Peso Hilir,Long Tungu,30/08/2023,11:51 WIB,NASA-NOAA20,high,282422.0,11706364.0,,,25.4,35.8,29.3,1
Kalimantan Barat,MELAWI,Tanah Pinoh,Bata Luar,10/08/2023,13:29 WIB,NASA-MODIS,high,-0.87162,11144932.0,,,24.5,34.0,27.6,1
Kalimantan Barat,KETAPANG,Simpang Hulu,Semandang Kiri,08/08/2023,13:44 WIB,NASA-NOAA20,high,-0.62032,11045532.0,,,24.4,34.0,28.7,1
Kalimantan Barat,KETAPANG,Simpang Hulu,Kualan Tengah,18/07/2023,13:37 WIB,NASA-NOAA20,high,-0.4675,11040295.0,,,24.8,34.2,28.9,1
Kalimantan Timur,BERAU,Segah,Siduung Indah,20/08/2023,13:20 WIB,NASA-NOAA20,high,199491.0,11715797.0,,,23.5,34.3,27.7,1
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,16/08/2023,02:04 WIB,NASA-MODIS,high,-190253.0,11013607.0,,,23.9,33.4,27.9,1
Kalimantan Barat,SINTANG,Serawai,Mensulung Bio,30/08/2023,13:31 WIB,NASA-NOAA20,high,-0.23076,11260743.0,,,22.4,35.0,28.0,1
Kalimantan Barat,KETAPANG,Simpang Hulu,Botuh Bosi,29/07/2023,13:16 WIB,NASA-MODIS,high,-0.50626,11033145.0,,,23.7,33.6,28.3,1
Kalimantan Barat,KETAPANG,Singkup,Bukit Kelambing,24/08/2023,13:25 WIB,NASA-MODIS,high,-23605.0,11071632.0,,,24.9,34.0,28.7,1
Kalimantan Barat,KAPUAS HULU,Seberuang,Bati,27/07/2023,12:27 WIB,NASA-NOAA20,high,0.4101,11206928.0,,,23.9,35.1,29.2,1
Kalimantan Barat,KUBU RAYA,Sungai Raya,Sungaiasam,17/08/2023,09:32 WIB,NASA-MODIS,high,-0.28548,10951373.0,,,23.5,33.6,27.1,1
Kalimantan Barat,MELAWI,Sayan,Tumbak Raya,05/08/2023,13:16 WIB,NASA-MODIS,high,-0.80902,11167558.0,,,23.6,35.0,28.9,1
Kalimantan Barat,SINTANG,Ketungau Tengah,Sumber Sari,29/07/2023,13:16 WIB,NASA-MODIS,high,0.76746,1113412.0,,,21.3,33.0,27.1,1
Kalimantan Barat,KETAPANG,Hulu Sungai,Sekukun,27/07/2023,12:27 WIB,NASA-NOAA20,high,-126487.0,11083016.0,,,24.0,32.6,28.5,1
Kalimantan Barat,SINTANG,Sepauk,Bernayau,18/07/2023,13:37 WIB,NASA-NOAA20,high,-0.37474,11113735.0,,,22.6,33.8,28.0,1
Kalimantan Barat,MELAWI,Sayan,Madya Raya,19/08/2023,13:37 WIB,NASA-NOAA20,high,-0.90267,11162554.0,,,24.7,35.2,29.2,1
Kalimantan Barat,KETAPANG,Sungai Laur,Mekar Harapan,19/08/2023,13:12 WIB,NASA-MODIS,high,-100763.0,1103939.0,,,24.3,34.0,28.9,1
Kalimantan Timur,BERAU,Kelay,Lesan Dayak,07/08/2023,13:01 WIB,NASA-MODIS,high,167904.0,11714201.0,,,25.0,35.1,28.7,1
Kalimantan Barat,KETAPANG,Hulu Sungai,Sekukun,29/07/2023,13:16 WIB,NASA-MODIS,high,-126543.0,11081802.0,,,23.7,33.6,28.3,1
Kalimantan Barat,SINTANG,Serawai,Mensulung Bio,03/08/2023,13:37 WIB,NASA-NOAA20,high,-0.23303,11261018.0,,,22.2,33.6,27.2,1
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Pelang,22/08/2023,09:38 WIB,NASA-MODIS,high,-189925.0,11010839.0,,,24.2,34.4,28.5,1
Kalimantan Barat,KETAPANG,Sungai Laur,Sungai Daka,19/08/2023,13:37 WIB,NASA-NOAA20,high,-0.99929,11050288.0,,,24.3,34.0,28.9,1
Kalimantan Barat,KETAPANG,Sandai,Sandai,13/08/2023,12:10 WIB,NASA-NOAA20,high,-12826.0,1105991.0,,,22.6,33.2,27.2,1
Kalimantan Barat,KUBU RAYA,Sungai Raya,Sungaibulan,16/07/2023,12:36 WIB,NASA-NOAA20,high,-0.3232,10947347.0,,,24.2,32.8,27.9,1
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Pelang,15/08/2023,09:49 WIB,NASA-MODIS,high,-190051.0,11013097.0,,,23.0,33.4,27.7,1
Kalimantan Barat,KETAPANG,Sandai,Randau Jungkal,19/08/2023,13:12 WIB,NASA-MODIS,high,-11454.0,11071913.0,,,24.3,34.0,28.9,1
Kalimantan Barat,SINTANG,Ambalau,Kepala Jungai,05/08/2023,13:16 WIB,NASA-MODIS,high,-0.01456,11298302.0,,,21.8,34.6,27.7,1
Kalimantan Barat,KUBU RAYA,Sungai Raya,Sungaiasam,22/08/2023,21:59 WIB,NASA-MODIS,high,-0.28189,1094799.0,,,24.3,31.1,26.4,1
Kalimantan Barat,KETAPANG,Simpang Hulu,Semandang Hulu,27/07/2023,13:31 WIB,NASA-MODIS,high,-0.61067,11048573.0,,,24.0,32.6,28.5,1
Kalimantan Barat,KUBU RAYA,Sungai Kakap,Pungur Besar,17/08/2023,21:52 WIB,NASA-MODIS,high,-0.22527,10925541.0,,,23.5,33.6,27.1,1
Kalimantan Barat,KETAPANG,Nanga Tayap,Batu Mas,12/08/2023,12:27 WIB,NASA-NOAA20,high,-168093.0,11055894.0,,,22.5,32.3,26.6,1
Kalimantan Tengah,KOTAWARINGIN TIMUR,Telawang,Kenyala,29/08/2023,21:50 WIB,NASA-MODIS,high,-229047.0,11270644.0,,,23.6,34.0,27.7,1
Kalimantan Barat,KAPUAS HULU,Putussibau Utara,Nanga Nyabau,27/07/2023,13:31 WIB,NASA-MODIS,high,101494.0,11274332.0,,,23.9,35.1,29.2,1
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,14/08/2023,21:27 WIB,NASA-MODIS,high,-190589.0,11012971.0,,,23.3,33.0,27.4,1
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,31/08/2023,21:33 WIB,NASA-MODIS,high,-19137.0,11015905.0,,,24.1,33.6,28.5,1
Kalimantan Barat,SINTANG,Ambalau,Nanga Rade,31/08/2023,13:25 WIB,NASA-MODIS,high,-0.04631,11286959.0,,,22.6,35.0,28.7,1
Kalimantan Barat,SAMBAS,Tangaran,Semata,31/07/2023,21:44 WIB,NASA-MODIS,high,15069.0,10912009.0,,,23.2,34.2,27.9,1
Kalimantan Barat,MELAWI,Sokan,Gelata,07/08/2023,12:23 WIB,NASA-NOAA20,high,-10253.0,111.53,,,22.6,34.0,27.5,1
Kalimantan Barat,KETAPANG,Tumbang Titi,Serengkah Kanan,08/08/2023,13:44 WIB,NASA-MODIS,high,-176735.0,11072659.0,,,24.4,34.0,28.7,1
Kalimantan Barat,SINTANG,Kayan Hilir,Kempas Raya,10/08/2023,13:29 WIB,NASA-MODIS,high,0.0318,11195676.0,,,23.4,34.6,27.6,1
Kalimantan Barat,SINTANG,Sepauk,Nanga Pari,01/07/2023,13:22 WIB,NASA-MODIS,high,-0.43613,1111557.0,,,25.1,32.8,28.3,1
Kalimantan Barat,KETAPANG,Manis Mata,Pakit Selaba,31/07/2023,13:01 WIB,NASA-MODIS,high,-22155.0,11100195.0,,,23.6,34.2,28.6,1
Kalimantan Barat,SINTANG,Sepauk,Bernayau,01/08/2023,13:44 WIB,NASA-MODIS,high,-0.38729,11117196.0,,,23.2,34.2,28.3,1
Kalimantan Barat,SAMBAS,Paloh,Temajuk,27/06/2023,01:28 WIB,NASA-MODIS,high,197462.0,10948142.0,,,23.6,33.9,28.6,1
Kalimantan Barat,KETAPANG,Tumbang Titi,Nanga Kelampai,10/08/2023,13:29 WIB,NASA-MODIS,high,-192573.0,11046712.0,,,23.8,33.3,27.9,1
Kalimantan Barat,MELAWI,Ella Hilir,Jabai,29/07/2023,13:31 WIB,NASA-NOAA20,high,-0.66954,1120261.0,,,22.5,33.8,27.0,1
Kalimantan Barat,SINTANG,Serawai,Nanga Tekungai,30/08/2023,13:31 WIB,NASA-NOAA20,high,-0.36329,1124816.0,,,22.4,35.0,28.0,1
Kalimantan Barat,MELAWI,Tanah Pinoh Barat,Keluas Hulu,29/07/2023,13:16 WIB,NASA-MODIS,high,-0.70583,11134762.0,,,22.5,33.8,27.0,1
Kalimantan Barat,KETAPANG,Simpang Hulu,Botuh Bosi,27/07/2023,13:31 WIB,NASA-MODIS,high,-0.51203,11033752.0,,,24.0,32.6,28.5,1
Kalimantan Barat,KETAPANG,Sandai,Merimbang Jaya,17/08/2023,13:27 WIB,NASA-MODIS,high,-111305.0,11056896.0,,,24.4,33.8,28.0,1
Kalimantan Barat,KETAPANG,Sungai Laur,Sepotong,17/08/2023,13:27 WIB,NASA-MODIS,high,-0.87003,11052428.0,,,24.4,33.8,28.0,1
Kalimantan Barat,SAMBAS,Jawai,Sarang Burung Danau,30/07/2023,13:59 WIB,NASA-MODIS,high,145575.0,10912409.0,,,23.2,33.0,27.6,1
Kalimantan Barat,KETAPANG,Jelai Hulu,Kesuma Jaya,17/08/2023,13:27 WIB,NASA-MODIS,high,-193852.0,11084433.0,,,24.4,33.8,28.0,1
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Pematang Gadung,01/07/2023,13:22 WIB,NASA-MODIS,high,-199758.0,11015031.0,,,25.0,34.3,28.2,1
Kalimantan Barat,KETAPANG,Sandai,Sandai Kiri,13/08/2023,13:57 WIB,NASA-MODIS,high,-125143.0,11050417.0,,,22.6,33.2,27.2,1
Kalimantan Barat,KETAPANG,Nanga Tayap,Nanga Tayap,03/08/2023,13:29 WIB,NASA-MODIS,high,-159407.0,11052142.0,,,22.9,34.0,27.6,1
Kalimantan Barat,SINTANG,Ketungau Tengah,Wana Bhakti,27/07/2023,13:31 WIB,NASA-MODIS,high,0.83274,11155074.0,,,22.4,33.4,27.6,1
Kalimantan Barat,SINTANG,Serawai,Nanga Segulang,05/08/2023,13:16 WIB,NASA-MODIS,high,-0.42344,11244483.0,,,21.8,34.6,27.7,1
Kalimantan Utara,BULUNGAN,Tanjung Palas Timur,Wonomulyo,30/08/2023,11:51 WIB,NASA-NOAA20,high,269328.0,11756416.0,,,25.4,35.8,29.3,1
Kalimantan Barat,KETAPANG,Simpang Dua,Semandang Kanan,08/08/2023,13:44 WIB,NASA-NOAA20,high,-0.72879,11037253.0,,,24.4,34.0,28.7,1
Kalimantan Barat,KETAPANG,Simpang Hulu,Kualan Tengah,12/08/2023,12:27 WIB,NASA-NOAA20,high,-0.45112,11035359.0,,,22.5,32.3,26.6,1
Kalimantan Barat,SINTANG,Sepauk,Nanga Libau,24/08/2023,13:25 WIB,NASA-MODIS,high,-0.1496,11116812.0,,,23.6,34.5,28.1,1
Kalimantan Barat,SINTANG,Ketungau Tengah,Kubu Berangan,29/07/2023,13:16 WIB,NASA-MODIS,high,0.76601,11133135.0,,,21.3,33.0,27.1,1
Kalimantan Barat,MELAWI,Sokan,Tanjung Mahung,12/08/2023,13:14 WIB,NASA-MODIS,high,-101552.0,11144393.0,,,23.0,34.0,27.5,1
Kalimantan Barat,SINTANG,Kelam Permai,Sepan Lebang,18/07/2023,13:37 WIB,NASA-NOAA20,high,0.18558,11182127.0,,,22.6,33.8,28.0,1
Kalimantan Barat,KETAPANG,Jelai Hulu,Penyarang,29/08/2023,13:50 WIB,NASA-NOAA20,high,-204384.0,11091939.0,,,23.6,34.8,29.0,1
Kalimantan Barat,MELAWI,Menukung,Nanga Mawang Mentatai,04/08/2023,13:20 WIB,NASA-NOAA20,high,-0.43716,11230538.0,,,24.5,34.8,29.1,1
Kalimantan Barat,KETAPANG,Hulu Sungai,Batu Lapis,13/08/2023,12:10 WIB,NASA-NOAA20,high,-126081.0,11097064.0,,,22.6,33.2,27.2,1
Kalimantan Barat,SINTANG,Kayan Hulu,Nanga Abai,18/07/2023,13:37 WIB,NASA-NOAA20,high,-0.0772,11226425.0,,,22.6,33.8,28.0,1
Kalimantan Barat,SAMBAS,Paloh,Tanah Hitam,29/08/2023,21:52 WIB,NASA-MODIS,high,161014.0,1092375.0,,,24.7,35.6,29.0,1
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Pesaguan Kanan,10/08/2023,01:09 WIB,NASA-MODIS,high,-205213.0,11021556.0,,,23.8,33.3,27.9,1
Kalimantan Barat,MELAWI,Tanah Pinoh,Bina Karya,10/08/2023,13:29 WIB,NASA-MODIS,high,-0.79555,11158697.0,,,24.5,34.0,27.6,1
Kalimantan Barat,SINTANG,Kayan Hulu,Buluh Merindu,29/07/2023,13:16 WIB,NASA-MODIS,high,-0.0397,11212333.0,,,21.3,33.0,27.1,1
Kalimantan Barat,SINTANG,Serawai,Teluk Harapan,13/08/2023,12:10 WIB,NASA-NOAA20,high,-0.48555,11248781.0,,,22.0,34.2,27.0,1
Kalimantan Barat,SAMBAS,Jawai,Sarang Burung Kuala,13/08/2023,13:57 WIB,NASA-MODIS,high,137582.0,10914225.0,,,23.4,33.4,27.7,1
Kalimantan Barat,KETAPANG,Simpang Hulu,Paoh Concong,20/08/2023,09:56 WIB,NASA-MODIS,high,-0.70657,11042664.0,,,24.6,33.8,28.6,1
Kalimantan Barat,KETAPANG,Hulu Sungai,Riam Dadap,27/07/2023,13:31 WIB,NASA-MODIS,high,-120724.0,110816.0,,,24.0,32.6,28.5,1
Kalimantan Barat,SINTANG,Ketungau Tengah,Nanga Kelapan,31/08/2023,13:25 WIB,NASA-MODIS,high,0.90998,1113922.0,,,22.6,35.0,28.7,1
Kalimantan Barat,KETAPANG,Nanga Tayap,Sebadak Raya,12/08/2023,12:27 WIB,NASA-NOAA20,high,-140518.0,11075702.0,,,22.5,32.3,26.6,1
Kalimantan Utara,BULUNGAN,Peso,Lepak Aru,31/08/2023,13:14 WIB,NASA-NOAA20,high,290952.0,11673127.0,,,24.2,35.4,28.8,1
Kalimantan Barat,KETAPANG,Jelai Hulu,Kesuma Jaya,12/08/2023,13:14 WIB,NASA-MODIS,high,-193869.0,11085857.0,,,22.5,32.3,26.6,1
Kalimantan Barat,MELAWI,Sayan,Landau Sandak,27/07/2023,13:31 WIB,NASA-MODIS,high,-0.8364,11166733.0,,,23.6,33.2,28.2,1
Kalimantan Tengah,KOTAWARINGIN TIMUR,Mentaya Hulu,Tanjung Bantur,27/06/2023,21:29 WIB,NASA-MODIS,high,-209216.0,11251619.0,,,20.8,34.1,26.6,1
Kalimantan Barat,KETAPANG,Simpang Dua,Gema,19/08/2023,13:37 WIB,NASA-NOAA20,high,-0.84688,11042012.0,,,24.3,34.0,28.9,1
Kalimantan Barat,SAMBAS,Selakau Timur,Selakau Tua,31/07/2023,13:03 WIB,NASA-MODIS,high,108191.0,10911308.0,,,23.2,34.2,27.9,1
Kalimantan Tengah,KOTAWARINGIN TIMUR,Kota Besi,Palangan,26/08/2023,21:27 WIB,NASA-MODIS,high,-233081.0,1127568.0,,,22.9,32.5,27.0,1
Kalimantan Barat,SINTANG,Ketungau Hulu,Sungai Kelik,17/08/2023,13:27 WIB,NASA-MODIS,high,100596.0,11120677.0,,,23.2,33.8,27.3,1
Kalimantan Barat,SINTANG,Ambalau,Jengkarang,14/08/2023,12:59 WIB,NASA-MODIS,high,-0.02179,11294991.0,,,22.2,32.4,26.2,1
Kalimantan Barat,KUBU RAYA,Kuala Mandor B,Kubu Padi,21/06/2023,13:44 WIB,NASA-NOAA20,high,0.10321,10941844.0,,,24.0,33.4,27.2,1
Kalimantan Barat,KETAPANG,Nanga Tayap,Pangkalan Teluk,19/08/2023,13:12 WIB,NASA-MODIS,high,-142134.0,11046794.0,,,24.3,34.0,28.9,1
Kalimantan Barat,SAMBAS,Paloh,Mentibar,27/06/2023,01:28 WIB,NASA-MODIS,high,166314.0,10928094.0,,,23.6,33.9,28.6,1
Kalimantan Barat,SINTANG,Ketungau Tengah,Margahayu,31/07/2023,13:03 WIB,NASA-MODIS,high,0.79309,11135033.0,,,21.2,34.2,27.4,1
Kalimantan Barat,MELAWI,Menukung,Nanga Mawang Mentatai,18/08/2023,12:16 WIB,NASA-NOAA20,high,-0.42831,11231598.0,,,24.5,34.0,28.9,1
Kalimantan Barat,KETAPANG,Sungai Laur,Kepari,19/08/2023,13:12 WIB,NASA-MODIS,high,-0.8969,11051698.0,,,24.3,34.0,28.9,1
